sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
00032,2016,08,2016-08,bbc_news_tv,control,sevens girls are in the house.,neutral,0,0.0
00033,2016,08,2016-08,bbc_news_tv,control,surprised.,positive,1,0.2263
00034,2016,08,2016-08,bbc_news_tv,control,i mentioned earlier you live pardon for interrupting.,neutral,0,0.0258
00035,2016,08,2016-08,bbc_news_tv,control,we ran talk to a terrorism could not be ruled out.,negative,-1,0.6808
00036,2016,08,2016-08,bbc_news_tv,control,i am ready to go.,positive,1,0.3612
00037,2016,08,2016-08,bbc_news_tv,control,the police came in an interview people.,neutral,0,0.0
00038,2016,08,2016-08,bbc_news_tv,control,we can enquiry for us to explore.,neutral,0,0.0
00039,2016,08,2016-08,bbc_news_tv,control,good morning from london news.,positive,1,0.4404
00040,2016,08,2016-08,bbc_news_tv,control,it will obviously adds to a sense of anxiety for many.,negative,-1,0.1779
00041,2016,08,2016-08,bbc_news_tv,control,feel better for it?,positive,1,0.4404
00042,2016,08,2016-08,bbc_news_tv,control,"while there has been a lot of controversy surrounding the mall golfers, it is not put the women.",neutral,0,0.0
00043,2016,08,2016-08,bbc_news_tv,control,they asked people to stay ralm.,neutral,0,0.0
00044,2016,08,2016-08,bbc_news_tv,control,early indications suggest mental health was a significant factor in this case.,positive,1,0.2023
00045,2016,08,2016-08,bbc_news_tv,control,this time i am more levelheaded.,neutral,0,0.0
00046,2016,08,2016-08,bbc_news_tv,control,"by the time we get to saturday, we are looking at rain across northern ireland and western scotland.",neutral,0,0.0
00047,2016,08,2016-08,bbc_news_tv,control,"good morning again, today’s weather is pretty good.",positive,1,0.8402
00048,2016,08,2016-08,bbc_news_tv,control,she was an inspiration for so many people.,positive,1,0.5267
00049,2016,08,2016-08,bbc_news_tv,control,"one witness said he was screaming his guts out, as he said it.",negative,-1,0.3818
00050,2016,08,2016-08,bbc_news_tv,control,"through the day those shower clouds will build across parts of wales, the midlands, and on towards east anglia.",neutral,0,0.0
00051,2016,08,2016-08,bbc_news_tv,control,look at this little darling.,positive,1,0.5434
00052,2016,08,2016-08,bbc_news_tv,control,i will be taking you through the day because of the morning.,neutral,0,0.0
00053,2016,08,2016-08,bbc_news_tv,control,and i am so glad you got to say the name of it and not me.,positive,1,0.5949
00054,2016,08,2016-08,bbc_news_tv,control,issues.,neutral,0,0.0
00055,2016,08,2016-08,bbc_news_tv,control,what i am not sure about is this next thing.,negative,-1,0.2411
00056,2016,08,2016-08,bbc_news_tv,control,the temperatures will be higher as well.,positive,1,0.2732
00057,2016,08,2016-08,bbc_news_tv,control,there you have it.,neutral,0,0.0
00058,2016,08,2016-08,bbc_news_tv,control,but apparently that is not the case and it was a lone wolf attack.,negative,-1,0.7783
00059,2016,08,2016-08,bbc_news_tv,control,four or five.,neutral,0,0.0
00060,2016,08,2016-08,bbc_news_tv,control,"however, there were chaotic scenes later when the torch relay was challenged by hundreds of demonstrators angry about the cost of hosting the games.",negative,-1,0.7845
00061,2016,08,2016-08,bbc_news_tv,control,some of this is quite amusing.,positive,1,0.4391
00062,2016,08,2016-08,bbc_news_tv,control,standing somewhere very high near an edge.,neutral,0,0.0
00063,2016,08,2016-08,bbc_news_tv,control,looking warm over the weekend.,positive,1,0.2263
00064,2016,08,2016-08,bbc_news_tv,control,the general climate of uncertainty is can they go?,negative,-1,0.34
00065,2016,08,2016-08,bbc_news_tv,control,they will be vital in the investigation.,positive,1,0.296
00066,2016,08,2016-08,bbc_news_tv,control,"into northern england, we have showers, club.",neutral,0,0.0
00067,2016,08,2016-08,bbc_news_tv,control,hello?,neutral,0,0.0
00068,2016,08,2016-08,bbc_news_tv,control,"it hasn’t been established yet that there was any terrorist element, but nevertheless the city is on a state of alert.",neutral,0,0.0129
00069,2016,08,2016-08,bbc_news_tv,control,tomorrow is looking nice.,positive,1,0.4215
00070,2016,12,2016-12,bbc_news_tv,control,i hope you’ve that’s it for click this week.,positive,1,0.4404
00071,2016,12,2016-12,bbc_news_tv,control,"the possibility is that he is being pushed to do this by certain advisers that he is surrounded by in the asia-pacific stop for many years, many foreign policy thinkers in the united states and particularly in the conservative ramp have particularly in the conservative camp have called for the united ramp have called for the united states camp have called for the united states to more aggressively pushed for time and is self determination.",positive,1,0.8809
00072,2016,12,2016-12,bbc_news_tv,control,"so after three days on the road, we have made it to santiago.",neutral,0,0.0
00073,2016,12,2016-12,bbc_news_tv,control,he stood as an independent.,neutral,0,0.0
00074,2016,12,2016-12,bbc_news_tv,control,"we need to meet now to talk about how we are going to eventually arrive at a peaceful resolution of the situation, and restore the relationship between north dakota and the standing rock people.",positive,1,0.6597
00075,2016,12,2016-12,bbc_news_tv,control,it’s really a strong energy point.,positive,1,0.7133
00076,2016,12,2016-12,bbc_news_tv,control,"since we are like recognised as a goddess, we can feel the prayers and the feeling of the people, the faith of the people that made us so powerful and the power within us also.",positive,1,0.8561
00077,2016,12,2016-12,bbc_news_tv,control,and hunger could end up killing more people than boko haram.,negative,-1,0.7506
00078,2016,12,2016-12,bbc_news_tv,control,"and off they go, spreading their new take on an old sound to more unsuspecting commuters.",neutral,0,0.0
00079,2016,12,2016-12,bbc_news_tv,control,not yet.,neutral,0,0.0
00080,2016,12,2016-12,bbc_news_tv,control,have never seen anything like this in the two years have been living in cuba.,negative,-1,0.2755
00081,2016,12,2016-12,bbc_news_tv,control,one thing she has to gain is a lot of support.,positive,1,0.7269
00082,2016,12,2016-12,bbc_news_tv,control,"but when compared to the powerhouse economic regions of london and the south-east, places like redcar are falling further and further behind.",positive,1,0.3291
00083,2016,12,2016-12,bbc_news_tv,control,"temperature is 4-6 celsius, so a little cool, but at least the winds are light.",positive,1,0.1619
00084,2016,12,2016-12,bbc_news_tv,control,"""",neutral,0,0.0
00085,2016,12,2016-12,bbc_news_tv,control,a former home office minister dismissed those who argued britain was not in a strong place to negotiate a good brexit deal.,negative,-1,0.3187
00086,2016,12,2016-12,bbc_news_tv,control,"an aeroplane glory there, a rainbow around the shadow cast on the cloud.",positive,1,0.5423
00087,2016,12,2016-12,bbc_news_tv,control,our correspondent martin patience has been to maiduguri - where a small number of international volunteers are struggling to cope with a growing crisis.,negative,-1,0.7096
00088,2016,12,2016-12,bbc_news_tv,control,that leaves a huge mental scar that affects their life forever.,positive,1,0.3182
00089,2016,12,2016-12,bbc_news_tv,control,temperatures between two and five degrees.,neutral,0,0.0
00090,2016,12,2016-12,bbc_news_tv,control,through saturday morning there may well be a few showers around.,positive,1,0.2732
00091,2016,12,2016-12,bbc_news_tv,control,those in this clinic are at least getting some help.,positive,1,0.4019
00092,2016,12,2016-12,bbc_news_tv,control,and sunday we are looking at a sunny day.,positive,1,0.4215
00093,2016,12,2016-12,bbc_news_tv,control,"an estimated 10,000 people are camping at the site in north dakota, near the small town of cannon ball.",neutral,0,0.0
00094,2016,12,2016-12,bbc_news_tv,control,there is reflective markers on either your sunglasses or ball cap or even a helmet.,neutral,0,0.0
00095,2016,12,2016-12,bbc_news_tv,control,"the energy company building the pipeline insists it is safe and legal, but the native americans in this camp have a question, who wrote these laws?",positive,1,0.4118
00096,2016,12,2016-12,bbc_news_tv,control,not yet.,neutral,0,0.0
00097,2016,12,2016-12,bbc_news_tv,control,you look dead all on it!,negative,-1,0.68
00098,2016,12,2016-12,bbc_news_tv,control,"an turned to alleged remarks by the foreign secretary, borisjohnson - since denied - that he supported free movement of people.",positive,1,0.4019
00099,2016,12,2016-12,bbc_news_tv,control,"darren, i am literally right on your face.",neutral,0,0.0
00100,2016,12,2016-12,bbc_news_tv,control,air across from germany is what we have for sunday.,neutral,0,0.0
00101,2016,12,2016-12,bbc_news_tv,control,"they asked me questions like, do you feel some powers?",positive,1,0.3612
00102,2016,12,2016-12,bbc_news_tv,control,nice to meet you.,positive,1,0.4215
00103,2016,12,2016-12,bbc_news_tv,control,is it arrogance or is it incompetence?,negative,-1,0.7717
00104,2016,12,2016-12,bbc_news_tv,control,these are the overnight lows for the first part of sunday morning.,negative,-1,0.2023
00105,2016,12,2016-12,bbc_news_tv,control,"the report showed a civilian crying in the street by the body of his son, who’d just been shot.",negative,-1,0.4767
00106,2016,12,2016-12,bbc_news_tv,control,"temperature is 4-6 celsius, so a little cool, but at least the winds are light.",positive,1,0.1619
00107,2016,12,2016-12,bbc_news_tv,control,"always wanted to race indy 500, that was my dream, my desire.",positive,1,0.5719
00108,2016,12,2016-12,bbc_news_tv,control,she wants to gain a confidence that all americans want and deserve to have in the integrity of our elections.,positive,1,0.8625
00109,2016,12,2016-12,bbc_news_tv,control,"after years of violence, this conflict is now turning into a wider crisis.",negative,-1,0.8962
00110,2016,12,2016-12,bbc_news_tv,control,you will operate everything using the using the remote control.,neutral,0,0.0
00111,2016,12,2016-12,bbc_news_tv,control,they opened their doors and told us their stories which in a country which is normally so secretive and closed was interesting.,positive,1,0.4019
00112,2016,12,2016-12,bbc_news_tv,control,this is news.,neutral,0,0.0
00113,2016,12,2016-12,bbc_news_tv,control,"always wanted to race, i won the race in vegas in 1999 with this car race in vegas in 1999 with this tar and that race in vegas in 1999 with this car and that was the pick of everything.",positive,1,0.5719
00114,2016,12,2016-12,bbc_news_tv,control,donald trump doesn’t have to listen to it advisory.,neutral,0,0.0
00115,2016,12,2016-12,bbc_news_tv,control,"gyroscopes, excel letters, in the knee.",positive,1,0.4588
00116,2016,12,2016-12,bbc_news_tv,control,it works physically in two phases.,neutral,0,0.0
00117,2016,12,2016-12,bbc_news_tv,control,ace story of a young boy smashed open his piggy his piggy bank and gave ten dollars to the hospital.,neutral,0,0.0
00118,2016,12,2016-12,bbc_news_tv,control,that’s too close.,neutral,0,0.0
00119,2016,12,2016-12,bbc_news_tv,control,time for me to head out of munich.,neutral,0,0.0
00120,2016,12,2016-12,bbc_news_tv,control,another feature of horus is to detect obstacles a few metres away.,negative,-1,0.3818
00121,2016,12,2016-12,bbc_news_tv,control,some bringing only the clothes they were wearing.,neutral,0,0.0
00122,2016,12,2016-12,bbc_news_tv,control,"he used to say, unlike the novelist, the poet isn’t committed to introducing the unfamiliar.",positive,1,0.2732
00123,2016,12,2016-12,bbc_news_tv,control,temperatures between two and five degrees.,neutral,0,0.0
00124,2016,12,2016-12,bbc_news_tv,control,"hi, there.",neutral,0,0.0
00125,2016,12,2016-12,bbc_news_tv,control,"cold, bleak, not what any child would recognise as a home.",neutral,0,0.0
00126,2016,12,2016-12,bbc_news_tv,control,"we are happy we left, she tells me.",positive,1,0.5719
00127,2016,12,2016-12,bbc_news_tv,control,"now on news - ""our world"".",neutral,0,0.0
00128,2016,12,2016-12,bbc_news_tv,control,"longer spells of sunshine with temperatures between 3-8 celsius, but with brisk winds towards the south-west of england and the south-west of wales.",positive,1,0.4588
00129,2016,12,2016-12,bbc_news_tv,control,"no matter how young the goddesses are, everything they do is seen as significant.",positive,1,0.1842
00130,2016,12,2016-12,bbc_news_tv,control,"they are being flown to the team’s hometown, chapeco, in southern brazil.",neutral,0,0.0
00131,2016,12,2016-12,bbc_news_tv,control,"not me, but i’m pretty happy about it!",positive,1,0.892
00132,2016,12,2016-12,bbc_news_tv,control,and sunday we are looking at a sunny day.,positive,1,0.4215
00133,2016,12,2016-12,bbc_news_tv,control,a company to have this in-house.,neutral,0,0.0
00134,2016,12,2016-12,bbc_news_tv,control,"a decade ago, traditions like this were out of fashion, because for some, german tradition brought up too many negative connotations.",negative,-1,0.296
00135,2016,12,2016-12,bbc_news_tv,control,"i’m having to wait until she’s ready to see me because today she is very, very busy, maybe because it’s one of the biggest nepalese festivals today.",positive,1,0.6124
00136,2016,12,2016-12,bbc_news_tv,control,but of great sadness that a country that has done so much for peace and prosperity on the continent should be turning its back on this project at a time of such turbulence and danger in the world.,positive,1,0.518
00137,2016,12,2016-12,bbc_news_tv,control,"but most of the camp has been established on what is officially private land over there, though any native american calls it theirs by right.",neutral,0,0.0
00138,2016,12,2016-12,bbc_news_tv,control,: we were sitting at home.,neutral,0,0.0
00139,2016,12,2016-12,bbc_news_tv,control,--i am dying to find out more.,neutral,0,0.0
00140,2016,12,2016-12,bbc_news_tv,control,it means it will be responsible for collecting far more of the money that it spends.,positive,1,0.3182
00141,2016,12,2016-12,bbc_news_tv,control,"to answer that, i’m joined by sam taylor, the executive editor of the news channel and the news at one.",neutral,0,0.0
00142,2016,12,2016-12,bbc_news_tv,control,one of the many struggles for blind people the many for blind people is accessing the many struggles for blind people is accessing new environments.,negative,-1,0.9022
00143,2016,12,2016-12,bbc_news_tv,control,my name’s lebo diseko.,neutral,0,0.0
00144,2016,12,2016-12,bbc_news_tv,control,what’s not clear is who actually initiated this conversation and so far there has been no reaction to it from beijing.,negative,-1,0.5242
00145,2016,12,2016-12,bbc_news_tv,control,"hello, this is breakfast, withjon kay and mega munchetty.",neutral,0,0.0
00146,2016,12,2016-12,bbc_news_tv,control,"in the afternoon, we may keep a fair bit of cloud across the east midlands, but sunny spells forecast for the south-east of england.",positive,1,0.6542
00147,2016,12,2016-12,bbc_news_tv,control,have been clear we are ambitious about getting the best possible deal for trading with and operating within the single european market.,positive,1,0.872
00148,2016,12,2016-12,bbc_news_tv,control,"not since the battle of little bighorn in 1876 have the sioux gathered like this, and notjust the sioux, more than 10,000 have come here from all over the world, with this demand.",positive,1,0.4694
00149,2016,12,2016-12,bbc_news_tv,control,has there been reaction from the chinese?,neutral,0,0.0
00150,2016,12,2016-12,bbc_news_tv,control,have never seen anything like this in the two years have been living in cuba.,negative,-1,0.2755
00151,2016,12,2016-12,bbc_news_tv,control,"this can be seen here, otto bock.",neutral,0,0.0
00152,2016,12,2016-12,bbc_news_tv,control,this compromising on medical rare.,neutral,0,0.0
00153,2016,12,2016-12,bbc_news_tv,control,"you would agree, wouldn’t you, that the crucial moment of most uncertainty is likely to be the consequences of any new arrangement put in place after we arrive in the arrival hall?",neutral,0,0.0498
00154,2016,12,2016-12,bbc_news_tv,control,"at times, the battle has been bloody.",negative,-1,0.6705
00155,2016,12,2016-12,bbc_news_tv,control,the government hopes to finalise its plans when it meets with eurozone finance ministers on monday.,positive,1,0.4215
00156,2016,12,2016-12,bbc_news_tv,control,they all grew up in a rebel area opposed to president assad.,negative,-1,0.1531
00157,2016,07,2016-07,bbc_news_tv,control,not least after the huge implications of that referendum itself.,positive,1,0.3182
00158,2016,07,2016-07,bbc_news_tv,control,"the prime minister’s legacy will undoubtedly be that he has taken us to the brink of being taken out of the european union, so we will not be applauding his premiership on these benches.",negative,-1,0.3724
00159,2016,07,2016-07,bbc_news_tv,control,that is what want?,positive,1,0.0772
00160,2016,07,2016-07,bbc_news_tv,control,-- so split second timing.,neutral,0,0.0
00161,2016,07,2016-07,bbc_news_tv,control,"there was the tiny was going into downing street the other night humming, and there was another time when another private conversation quite recently was picked up.",neutral,0,0.0
00162,2016,07,2016-07,bbc_news_tv,control,00,neutral,0,0.0
00163,2016,07,2016-07,bbc_news_tv,control,more than anything else her government will still have a majority of only 12.,neutral,0,0.0
00164,2016,07,2016-07,bbc_news_tv,control,her support in the party appears broad.,positive,1,0.6597
00165,2016,07,2016-07,bbc_news_tv,control,the first of those of course was tonight.,neutral,0,0.0
00166,2016,07,2016-07,bbc_news_tv,control,theresa may was sitting next to cameron as he attended his final session of prime minister’s questions today and he paid this tribute to his successor.,positive,1,0.2263
00167,2016,07,2016-07,bbc_news_tv,control,it is taking place of course because david cameron called that referendum and failed to secure that remain vote in the referendum itself,negative,-1,0.2263
00168,2016,07,2016-07,bbc_news_tv,control,one is helping to secure the release of shaker aamerfrom guantanamo bay.,positive,1,0.5574
00169,2016,07,2016-07,bbc_news_tv,control,"i minister, on behalf of the european council i would like to congratulate you on your appointment as prime minister of the united kingdom of great britain and northern ireland.",positive,1,0.9118
00170,2016,07,2016-07,bbc_news_tv,control,one of the issues in the referendum campaign with a sense of alienation that people felt,negative,-1,0.2732
00171,2016,07,2016-07,bbc_news_tv,control,she shakes hands.,neutral,0,0.0
00172,2016,07,2016-07,bbc_news_tv,control,"they aren’t protesting against me, i want to be clear about that!",positive,1,0.1007
00173,2016,07,2016-07,bbc_news_tv,control,"well, huw, she is unflappable.",positive,1,0.2732
00174,2016,07,2016-07,bbc_news_tv,control,"she has succeeded in a man’s world and we will see in the way she runs her government that she wants other people to be able to do that, too.",positive,1,0.4215
00175,2016,07,2016-07,bbc_news_tv,control,"i think theresa has got the experience and understanding, and adeptness, to do that andrew griffiths, thank you so much for joining us today.",positive,1,0.3612
00176,2016,07,2016-07,bbc_news_tv,control,"it is the north gate they normally go into but it has roadworks and repairs, so this rather lost, perhaps, privy councillor.",negative,-1,0.518
00177,2016,07,2016-07,bbc_news_tv,control,what does today mean for you?,neutral,0,0.0
00178,2016,07,2016-07,bbc_news_tv,control,"a statement from buckingham palacejust now, the following announcement is easy by the communications secretary to the queen, the right panel david cameron had an audience of the queen this evening and tendered his resignation as prime minister and first lord of the treasury, which her majesty was graciously pleased to accept.",positive,1,0.8957
00179,2016,07,2016-07,bbc_news_tv,control,"as the then home secretary theresa may into northern ireland during that referendum campaign and she said, herself, it was ""inconceivable there would not be changes to the border, that it would remain completely open and it was inconceivable that would not be think as prime minister she might well have a different view, because theresa may knows the stormont relationships can be fragile and tense and she does not want to unsettle any of those anglo irish relationships.",negative,-1,0.1336
00180,2016,07,2016-07,bbc_news_tv,control,"if you are justjoining us on one, the news channel, or indeed world, we are broadcasting special coverage from downing street on the day that david cameron, premised of the past six years, is tendering his resignation to the queen, in a short while, and he will be replaced your bike theresa may has been home secretary for the past six years.",positive,1,0.2732
00181,2016,07,2016-07,bbc_news_tv,control,the digital revolution.,neutral,0,0.0
00182,2016,07,2016-07,bbc_news_tv,control,next thing was a man from the trying to take away his scram blower telephone.,neutral,0,0.0
00183,2016,07,2016-07,bbc_news_tv,control,"in two days thinking she had a long leadership contest she may or not win, to being told there are no other contenders, you will be the next prime minister.",negative,-1,0.6454
00184,2016,07,2016-07,bbc_news_tv,control,"well, norma, because there have only ever been two female prime ministers.",positive,1,0.2732
00185,2016,07,2016-07,bbc_news_tv,control,she knows what people are capable of.,positive,1,0.3818
00186,2016,07,2016-07,bbc_news_tv,control,"well, i can’t imagine that it cameron, there was one terrible faux pas after the scottish referendum, where he disclosed something of the nature of the conversation that he had with the queen, with the mayor of new york.",negative,-1,0.25
00187,2016,07,2016-07,bbc_news_tv,control,these are images of them arriving.,neutral,0,0.0
00188,2016,07,2016-07,bbc_news_tv,control,"once that has been would imagine that the children, nancy, elwen and florence will be invited in to spend a few moments with the queen as they talk about, never know.",neutral,0,0.0
00189,2016,07,2016-07,bbc_news_tv,control,thank you very much.,positive,1,0.3612
00190,2016,07,2016-07,bbc_news_tv,control,there is only us.,neutral,0,0.0
00191,2016,07,2016-07,bbc_news_tv,control,she might have thought she had the summer to come up with a plan.,neutral,0,0.0
00192,2016,07,2016-07,bbc_news_tv,control,and i will advise her majesty to invite theresa may to form a new administration.,positive,1,0.1531
00193,2016,07,2016-07,bbc_news_tv,control,there was applause when she swept in.,positive,1,0.4215
00194,2016,07,2016-07,bbc_news_tv,control,"so those are the scenes in buckingham palace just a few minutes ago, these images have just been released by the buckingham palace staff, this first audience for may as prime minister at buckingham palace.",neutral,0,0.0
00195,2016,07,2016-07,bbc_news_tv,control,but it wasn’t all warm words for cameron.,positive,1,0.3291
00196,2016,07,2016-07,bbc_news_tv,control,may as the next prime minister?,neutral,0,0.0
00197,2016,07,2016-07,bbc_news_tv,control,"the relationship between our only previous head of government and the head of state, and i’m sure no-one but the queen knows the nature of that relationship, but i think it is fair, is it not, to conclude that there were ups and downs, difficult periods, not least because of the queen’s commitment to the commonwealth, and all of the difficult moments that there were as a result of that?",positive,1,0.128
00198,2016,06,2016-06,bbc_news_tv,control,more reaction coming through.,neutral,0,0.0
00199,2016,06,2016-06,bbc_news_tv,control,more than 62% of people in scotland voted to stay in the .,neutral,0,0.0
00200,2016,06,2016-06,bbc_news_tv,control,this has huge implications.,positive,1,0.3182
00201,2016,06,2016-06,bbc_news_tv,control,it was not as positive as i would have liked.,neutral,0,0.032
00202,2016,06,2016-06,bbc_news_tv,control,the ramifications are very clear.,positive,1,0.4391
00203,2016,06,2016-06,bbc_news_tv,control,there will be a change in the relationship between the united kingdom and the european union.,positive,1,0.4215
00204,2016,06,2016-06,bbc_news_tv,control,"what will always happen is the cooperation between the two countries, if there are people breaking the law and coming in that will be dealt with by intelligent and cross-border co-operation.",positive,1,0.4588
00205,2016,06,2016-06,bbc_news_tv,control,it is extraordinary.,neutral,0,0.0
00206,2016,06,2016-06,bbc_news_tv,control,i think you are talking about the breakdown in voters.,neutral,0,0.0
00207,2016,06,2016-06,bbc_news_tv,control,we need to bﬁdge around the country.,neutral,0,0.0
00208,2016,06,2016-06,bbc_news_tv,control,always like.,positive,1,0.3612
00209,2016,06,2016-06,bbc_news_tv,control,"poor became clear is that there were not enough facts that the remain campaign could produce on the economy and security, which they could not answer.",positive,1,0.2263
00210,2016,06,2016-06,bbc_news_tv,control,"i think the country requires fresh leadership to take it in this direction, i will do everything i ran as direction, i will do everything i can as prime minister to steady the ran as prime minister to steady the ship over the can as prime minister to steady the ship over the next weeks and months but i do not think it would be right for me to to be the captain which steers the country to the next destination.",positive,1,0.1655
00211,2016,06,2016-06,bbc_news_tv,control,you touched on that news coming through from morgan stanley that it is already putting in place plans to move to staff in the united kingdom out of the country.,positive,1,0.4215
00212,2016,06,2016-06,bbc_news_tv,control,"this was very different to the ukip leader, who said he had champagne for breakfast.",positive,1,0.296
00213,2016,06,2016-06,bbc_news_tv,control,"this will be based on the leadership ofjeremy corbyn so far, the prospect of getting the sort of genes you think is needed?",positive,1,0.3535
00214,2016,06,2016-06,bbc_news_tv,control,"so, a busy and uncertain time on the markets.",negative,-1,0.296
00215,2016,06,2016-06,bbc_news_tv,control,"when we see the volatility there is a tendency to think it is an jerk, what is actually happening?",negative,-1,0.34
00216,2016,06,2016-06,bbc_news_tv,control,"yes, this was once a prosperous river port, and many here argue its character has been changed particularly in recent years.",positive,1,0.5267
00217,2016,06,2016-06,bbc_news_tv,control,"many people think that will lead to weight general election, and that has got labour mp5 twitchy.",neutral,0,0.0
00218,2016,06,2016-06,bbc_news_tv,control,we here in earlier about morgan stanley and the plan to relocate 2000 staff in the event of the leave vote.,negative,-1,0.0516
00219,2016,06,2016-06,bbc_news_tv,control,before we came on you were telling me you thought david cameron had a moral obligation david ameron had a moral obligation to come david cameron had a moral obligation to come here and start those negotiations now.,neutral,0,0.0
00220,2016,06,2016-06,bbc_news_tv,control,misty heavy downpour: in scotland.,neutral,0,0.0
00221,2016,06,2016-06,bbc_news_tv,control,"and there are now questions over the future of the labour leader, who has been blamed for a lacklustre campaign to remain in the , which failed to convince many labour supporters.",negative,-1,0.3612
00222,2016,06,2016-06,bbc_news_tv,control,if you stayed today you might get a downpour on saturday and vice versa.,neutral,0,0.0
00223,2016,06,2016-06,bbc_news_tv,control,"he says he will do it fairly rapidly, so there is an issue of moral promises made to do that, and is an issue of moral promises made to do that, and i think if it goes on too long, people will get very touchy about it.",positive,1,0.6369
00224,2016,06,2016-06,bbc_news_tv,control,i don’t think ameron has done anybody cameron.,neutral,0,0.0
00225,2016,06,2016-06,bbc_news_tv,control,"blue skies above wisbech, at least for some of the time this afternoon and smiles at you much all of the time on the faces of the pro-brexit voters this morning.",positive,1,0.4767
00226,2016,06,2016-06,bbc_news_tv,control,let’s just remind dramatic 24 hours.,neutral,0,0.0
00227,2016,06,2016-06,bbc_news_tv,control,we will see how things play out.,positive,1,0.34
00228,2016,06,2016-06,bbc_news_tv,control,let’s just remind ourselves dramatic 21+ hours.,neutral,0,0.0
00229,2016,06,2016-06,bbc_news_tv,control,"the indications from here are that they might well accept that, but only if it is for a few weeks, a couple of months may be, not any longer, because what they don’t want here is any sort of vacuum which could let events any sort of vacuum which could let events run away with us.",positive,1,0.4215
00230,2016,06,2016-06,bbc_news_tv,control,"there are no areas in the north of england, traditional labour heartlands, which have no gordon.",negative,-1,0.5267
00231,2016,06,2016-06,bbc_news_tv,control,the democratic unionist party leader and the first minister have said they welcomed the result.,positive,1,0.6249
00232,2016,06,2016-06,bbc_news_tv,control,we saw the first minister making that statement.,neutral,0,0.0
00233,2016,06,2016-06,bbc_news_tv,control,"of course, the closest relations of the will be with european neighbours.",neutral,0,0.0
00234,2016,06,2016-06,bbc_news_tv,control,can you give us a reaction?,neutral,0,0.0
00235,2016,06,2016-06,bbc_news_tv,control,0f and this is what happened.,neutral,0,0.0
